Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Moldova,MDA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.2,6.2,6.2,6.2,5.8,..,..,..,..,..
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,208.53002877,198.28894693,214.98248012,223.6189634,231.66229844,230.76982227,186.43644205,171.19013187,..,..
Moldova,MDA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,13.67662419,12.1591862,10.91098495,10.92677155,10.32639041,10.28395895,10.17688536,8.98095464,..,..
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,6.6667,6.7196,6.5789,6.5617,..,..,..,..
Monaco,MCO,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,16.7733,17.9101,18.7632,20.2625,..,..,..,..
Monaco,MCO,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,196.69,..,..,..,..
Monaco,MCO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,16.46,13.8,..,..,..,..,..,..
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3397.7678863,3369.75286864,3533.55449835,3397.88538857,3711.65388002,3864.93663074,3315.45428672,2939.84496393,..,..
Monaco,MCO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.27668525,2.33102321,2.17897712,2.23542721,2.15045881,2.08751904,2.02911782,1.74986203,..,..
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,44.6756750468446,44.5642046405821,45.0696636132707,45.7132274766537,46.5276739671392,47.5205417317272,48.6463414210949,50.0470069000729,51.3858083963342,52.6557214433441
Mongolia,MNG,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,5339,..,..,..,..
Mongolia,MNG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.6759,2.7637,2.8763,3.0549,3.1059,3.1807,3.2426,2.8866,..,..
Mongolia,MNG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.123,0.161,..,..,..,..,..,..,..,..
Mongolia,MNG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.6297,3.6407,3.673,3.7965,3.8214,4.048,..,3.9846,..,..
Mongolia,MNG,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,45.51,..,..,..,..
Mongolia,MNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.9,5.8,6.75,7,..,..,..,..,..,..
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,67.07622053,88.91862143,122.36095321,153.61249211,165.45680581,155.82864578,153.24062615,140.70820365,..,..
Mongolia,MNG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.99471137,3.354972,3.24599729,3.5167032,3.77291881,3.72654654,3.8824954,3.8090161,..,..
Montenegro,MNE,Age dependency ratio (% of working-age population),SP.POP.DPND,48.0024415932593,47.5159857586835,47.4142788199802,47.3117896715755,47.2647749093237,47.3647538943911,47.6699310259709,48.0934487362241,48.8051318957458,49.6658433997157
Montenegro,MNE,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.087,2.0311,2,2.0227,2.1336,2.1794,2.3337,..,..,..
Montenegro,MNE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.793,5.6736,5.498,5.3113,5.7822,5.8244,5.7179,..,..,..
Montenegro,MNE,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,54.03,..,..,..,57.68,..,..,..
Montenegro,MNE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.9,4,4,4,..,..,..,..,..,..
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,531.73230239,..,..
Montenegro,MNE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,7.64204428,..,..
Morocco,MAR,Age dependency ratio (% of working-age population),SP.POP.DPND,53.6608592943632,53.0395562488248,52.4309480972153,52.0656509163582,51.8977617266585,51.8219875016318,51.7759331771917,51.9321640690866,51.9894212720035,52.020236094805
Morocco,MAR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,756,..,..,..
Morocco,MAR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.6465,0.62,..,..,0.63,0.6104,..,..,0.7273,..
Morocco,MAR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.9281,0.89,..,..,0.89,0.8623,..,..,1.0979,..
Morocco,MAR,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,12.04,..,..,..,..,3.74,..,..
Morocco,MAR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.1,1.1,0.9,0.9,0.9,1.1,..,..,..,..
Morocco,MAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,169.62730392,168.66401168,176.86514593,169.48916865,178.37499826,182.30831642,157.35702683,171.4501845,..,..
Morocco,MAR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.84124489,5.86408866,5.73299337,5.74942274,5.64798429,5.68352843,5.41232575,5.83767147,..,..
Mozambique,MOZ,Age dependency ratio (% of working-age population),SP.POP.DPND,95.1890885743411,95.1082591852698,95.1167583342832,95.0014133351069,94.7240200502154,94.2253308722448,93.4988069291773,92.7351375309698,91.7832200133028,90.6998160820228
Mozambique,MOZ,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0443,0.0473,0.0508,0.0529,0.0549,..,..,..,0.0735,..
Mozambique,MOZ,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,0.047,0.045,..,..,..,..,..
Mozambique,MOZ,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.3843,0.3925,0.381,0.3928,0.4017,..,..,..,0.4436,..
Mozambique,MOZ,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,1.1,..,..,0.56,..,..
Mozambique,MOZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.7,..,..,..,..,..,..,..
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,22.73153649,21.20860339,23.23276143,30.60811274,32.36097719,36.54654576,27.37849738,19.20749469,..,..
Mozambique,MOZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.90061722,5.05899174,4.41241215,5.14836046,5.34022439,5.86351609,5.18223307,5.0661965,..,..
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,54.0768088592568,53.4954380740553,52.6273269662055,51.7689836619644,50.9136450657311,50.0592951816813,49.2223379928886,48.550477528451,47.9459578271309,47.3962960188089
Myanmar,MMR,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.4927,0.5271,0.5554,0.5851,..,..,..,0.6214,0.864,..
Myanmar,MMR,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.193,0.193,0.194,0.195,..,..,..,..,..,..
Myanmar,MMR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.8693,0.9012,0.9292,0.9585,..,..,0.3824,1.0375,0.9794,..
Myanmar,MMR,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,2.37,..,..,..,..,..
Myanmar,MMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,0.9,..,..,..,..,..,..
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,13.65033943,15.33668661,19.31740974,23.28002509,25.49489986,64.22121992,61.98536576,62.10872783,..,..
Myanmar,MMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.00477134,1.85601806,1.68695679,1.94540962,2.11084101,5.02961666,5.19360297,5.08779798,..,..
Namibia,NAM,Age dependency ratio (% of working-age population),SP.POP.DPND,71.8561558878276,71.0454980634141,70.6088820681581,69.9656937528556,69.2812230939937,68.7655055994608,68.4821277809802,68.2832905020079,68.2126396665157,68.1980160472224
Namibia,NAM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.374,..,..,..,..,..,..,..,..
Namibia,NAM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.775,..,..,..,..,..,..,..,..
Namibia,NAM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,5.96,..,..,..,..,..
Namibia,NAM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.7,..,..,..,..,..,..,..,..,..
Namibia,NAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,340.96818147,491.50411028,544.15338972,528.33319309,474.03643795,442.44143541,466.10602464,402.75701789,..,..
Namibia,NAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.20917622,9.4673763,9.71533546,9.18928519,8.63440682,8.20442635,9.86479841,9.12250271,..,..
Nauru,NRU,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,7130,..,..
Nauru,NRU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.0101,1.1,1.3725,..,..,..,1.2389,..,..,..
Nauru,NRU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.299,..,1.693,..,..,..,..,..,..,..
Nauru,NRU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,6.8627,..,..,..,6.1947,..,..,..
Nauru,NRU,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,33.33,..,30,..,..
Nauru,NRU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,5,..,..,..,..,..,..,..,..
Nauru,NRU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,566.13770076,650.23481186,688.46837014,857.55018078,690.67242608,909.93404467,903.2262516,1012.3496595,..,..
Nauru,NRU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.37962617,10.43068294,8.18347754,7.4504211,7.34234035,8.82803554,11.35382965,11.10191475,..,..
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,71.7700189426939,70.3607213177654,69.3679884580346,68.0582153147459,66.5378867295848,65.0211789108155,63.6499698657842,61.0904044270959,58.7331785212514,56.5972960751091
Nepal,NPL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,209,..,..,..,..,..,..,..
Nepal,NPL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,0.5036,0.5425,0.5951,..,..,0.6507,..
Nepal,NPL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,1.5599,1.8014,2.03,..,..,2.6854,..
Nepal,NPL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,2.96,..,..,..,..
Nepal,NPL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,0.3,..,..,..,..,..,..
Nepal,NPL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,21.20324868,29.97179738,34.31938102,33.50667902,34.68077456,41.00963263,45.14484343,45.45297766,..,..
Nepal,NPL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.4505966,4.97475029,5.07842356,5.16786408,5.32473752,5.76784756,6.21927182,6.29441655,..,..
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,48.7238212181895,49.1640546741783,49.7526172726539,50.5799295494589,51.5300362899899,52.4010771538559,53.0826273110589,53.723348944284,54.190741208935,54.5699039032024
Netherlands,NLD,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,2.9516,3.1245,3.2468,3.3065,3.42,3.4875,3.5067,..,..
Netherlands,NLD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,10.5284,10.4675,11.1043,..,..
Netherlands,NLD,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,52.84,50.36,..,..,..,..
Netherlands,NLD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.7,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5326.71019356,5249.39348196,5645.34784864,5402.49762373,5628.60686294,5675.55010951,4662.16709269,4742.0302736,..,..
Netherlands,NLD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.23626324,10.40288039,10.52050118,10.90368046,10.89740252,10.8585376,10.39499588,10.35932019,..,..
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,49.230638545737,49.1279191272623,49.222645937225,48.9036323287608,48.3646963489848,47.85565747886,47.4935837042331,47.2138233540584,47.0102411628675,46.8754201094094
New Caledonia,NCL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,50.3176072723716,50.4896178870506,51.0272017704353,51.5095272171342,51.9708381300686,52.4464551137019,52.9473235799199,53.3970799245631,53.9542071417744,54.5734840373697
New Zealand,NZL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,5308,..,..
New Zealand,NZL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.679,2.6114,2.6331,2.6788,2.7856,2.8073,3.0003,3.0252,..,..
New Zealand,NZL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,10.576,10.6174,10.5177,10.5209,10.5512,10.7919,10.9198,10.955,..
New Zealand,NZL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,37.83,..,..,41.15,43,..,..
New Zealand,NZL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,2.3,..,2.8,..,..,..,..,..
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2700.88670209,3216.22362497,3626.02927704,3806.57995739,3955.53218087,4144.53842489,3582.27316016,3745.2164613,..,..
New Zealand,NZL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.62353707,9.58843704,9.51023068,9.65239065,9.36614756,9.41845045,9.30662416,9.22193561,..,..
Nicaragua,NIC,Age dependency ratio (% of working-age population),SP.POP.DPND,62.0358183413394,60.8900401778611,59.7424383305713,58.6737189191827,57.7239397748843,56.9348522160251,56.3152125533631,55.7345456171439,55.2811503858526,54.9167110334579
Nicaragua,NIC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.7129,0.7388,0.827,0.8759,0.9158,0.9137,..,..,..,1.0056
Nicaragua,NIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.3209,1.2838,1.3881,1.3941,1.3864,1.3839,..,..,..,1.5775
Nicaragua,NIC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,31.45,15.8,..,..,..,..
Nicaragua,NIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.8,1.1,0.9,0.9,0.9,..,..,..,..
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,105.11746176,99.24694269,119.35816161,133.79923414,135.30999477,153.0401048,165.9079391,188.158313,..,..
Nicaragua,NIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.17772088,6.50161238,7.09216302,7.46630116,7.32513291,7.74704644,7.91558655,8.74635494,..,..
Niger,NER,Age dependency ratio (% of working-age population),SP.POP.DPND,110.383911894194,110.701088121527,111.411292299988,111.802806383843,111.938742026207,111.862799475369,111.598763392691,111.602727313627,111.343400280761,110.878511220383
Niger,NER,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,263,..,..,..,..
Niger,NER,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0278,0.019,..,..,0.0513,0.05,..,..,..,..
Niger,NER,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.2043,0.137,..,..,0.2415,0.3109,..,..,..,..
Niger,NER,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,0.46,..,..,..,..
Niger,NER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,0.3,..,..,..
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,24.3370344,22.67416641,24.97037431,22.87511953,24.82648275,25.14721013,25.7228197,22.68333964,..,..
Niger,NER,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.13090694,6.51272985,6.64844853,5.84271168,5.96589601,5.85065649,7.09101535,6.22894111,..,..
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,87.8076395739035,87.8765850922593,88.2445245183342,88.4924430519644,88.5918157612073,88.4984860807888,88.2035952712874,88.1540047646518,87.8366516494753,87.3150867715878
Nigeria,NGA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.378,0.1836,..,..,0.3827,..,..,..,..,..
Nigeria,NGA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.0762,1.3561,..,..,1.4524,..,..,..,..,..
Nigeria,NGA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,1.36,..,..,..,..
Nigeria,NGA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,67.91492143,75.8629144,83.63537907,91.82935135,101.81479814,107.21975414,97.52209575,79.33990545,..,..
Nigeria,NGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.52578853,3.25966795,3.2896504,3.33284386,3.39726482,3.32807245,3.57255253,3.64671499,..,..
North America,NAC,Age dependency ratio (% of working-age population),SP.POP.DPND,48.9776102007499,49.1267069786576,49.3513537198834,49.6198821682471,49.9544398805041,50.3511035300078,50.8035780416241,51.262146873599,51.7981967885385,52.3821569015149
North America,NAC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,2.59634252096956,..,..,..
